time,temp_c,slp_hpa,rh_pct,expected__temp_c_step,expected__slp_hpa_step,expected__rh_pct_step,expected__temp_c_roll_std,expected__slp_hpa_roll_std,expected__rh_pct_roll_std,expected__temp_c_resid,expected__slp_hpa_resid,expected__rh_pct_resid,expected__temp_c_clim_dev,expected__slp_hpa_clim_dev,expected__rh_pct_clim_dev,expected__hour_sin,expected__hour_cos,expected__doy_sin,expected__doy_cos,expected__score,expected__adapt_threshold,expected__if_pred,expected__flat_run,expected__hybrid_pred
2023-01-01 00:00:00,7.4,1019.9,97.300858992418,0.0,0.0,0.0,5.731666424348158,1.6062378404208906,21.62772256923232,-10.200000000000001,0.0,32.053206129976346,-0.655311455110342,-0.5261865091291702,0.08003695300747485,0.0,1.0,0.017201575418260506,0.9998520419557735,0.4949701399690723,0.5038779165955081,0,0,0
2023-01-01 03:00:00,9.8,1021.9,97.35121535724052,2.4000000000000004,2.0,0.050356364822519595,5.1391309252311,1.4573949361789258,19.970378898975074,-5.9,1.4499999999999318,21.436990265375925,-0.005237061782367447,-0.329294925681133,0.39500993886480446,0.7071067811865475,0.7071067811865476,0.017201575418260506,0.9998520419557735,0.4782162010745615,0.5038779165955081,0,0,0
2023-01-01 06:00:00,17.6,1022.3,65.24765286244165,7.800000000000001,0.39999999999997726,-32.103562494798865,4.760152058395573,1.3938641048743354,18.762283168789608,3.8000000000000007,1.2999999999999545,-21.33314445884588,1.5615715158698988,-0.2844286987930219,-1.6742331278660898,1.0,6.123233995736766e-17,0.017201575418260506,0.9998520419557735,0.5048272826586288,0.5038779165955081,1,0,1
2023-01-01 09:00:00,20.6,1019.0,50.29198184383752,3.0,-3.2999999999999545,-14.955671018604136,4.535258694779321,1.2933207534979716,18.080429588456628,7.5,-1.9500000000000455,-37.09379143819706,1.344662580841074,-0.05287882418712613,-1.6292230365281888,0.7071067811865476,-0.7071067811865475,0.017201575418260506,0.9998520419557735,0.5001252989615788,0.5038779165955081,0,0,0
2023-01-01 12:00:00,18.0,1018.9,61.95539331922447,-2.6000000000000014,-0.10000000000002274,11.663411475386951,4.16927537383382,1.2535663410560132,17.749073364156203,4.899999999999999,-2.050000000000068,-25.430379962810107,1.5031683350933103,0.01347416375570903,-1.4374147411370075,1.2246467991473532e-16,-1.0,0.017201575418260506,0.9998520419557735,0.47340498923427843,0.5038779165955081,0,0,0
2023-01-01 15:00:00,13.8,1021.0,86.58079732128753,-4.199999999999999,2.1000000000000227,24.625404002063064,3.946698439383046,1.3794408805226728,16.857603457350585,0.6999999999999993,0.049999999999954525,-0.8049759607470435,1.0769621931631574,-0.2513480503591411,-1.437104764394231,-0.7071067811865471,-0.7071067811865479,0.017201575418260506,0.9998520419557735,0.4588859534268894,0.5038779165955081,0,0,0
2023-01-01 18:00:00,12.4,1021.6,88.19074924278162,-1.4000000000000004,0.6000000000000227,1.609951921494087,3.7811562857336187,1.5375653296225316,16.336207980591936,-0.7000000000000011,0.6499999999999773,0.8049759607470435,0.8981602412175078,-0.0033390603095276453,-1.9955298795135348,-1.0,-1.8369701987210297e-16,0.017201575418260506,0.9998520419557735,0.44924286052128326,0.5038779165955081,0,0,0
2023-01-01 21:00:00,11.2,1020.9,92.32072545539636,-1.200000000000001,-0.7000000000000455,4.129976212614736,2.9499394666912835,1.328196951832547,12.395593661132107,-1.9000000000000021,-0.05000000000006821,4.934952173361779,0.7507883866534354,0.12133324788127027,-1.4739401670828078,-0.7071067811865477,0.7071067811865474,0.017201575418260506,0.9998520419557735,0.43523053774742343,0.5038779165955081,0,0,0
2023-01-02 00:00:00,9.4,1020.8,94.74832959201,-1.799999999999999,-0.10000000000002274,2.4276041366136383,2.4564783154519625,1.0133924638137004,9.634797802614143,-3.700000000000001,-0.15000000000009095,7.362556309975417,0.13377682630691295,0.025426116855677753,-0.5860969930498009,0.0,1.0,0.03439806061360801,0.9994082116062598,0.44497002097096827,0.5038779165955081,0,0,0
2023-01-02 03:00:00,11.6,1022.7,89.90937059711342,2.1999999999999993,1.900000000000091,-4.838958994896572,2.4657656011875897,1.0239977678547887,9.88916313475631,-0.7000000000000011,1.4500000000000455,0.8593106771658938,0.6654467671322555,0.08500946350036553,-1.1163120551111623,0.7071067811865475,0.7071067811865476,0.03439806061360801,0.9994082116062598,0.4600251548755134,0.5038779165955081,0,0,0
2023-01-02 06:00:00,15.8,1023.2,70.75526319616348,4.200000000000001,0.5,-19.15410740094994,2.6574692579864125,1.1161157134072113,10.501448787556583,3.900000000000002,1.7000000000000455,-19.476996279251622,0.9639160771999606,0.2211476707622293,-1.0851434975431562,1.0,6.123233995736766e-17,0.03439806061360801,0.9994082116062598,0.47588242793037216,0.5038779165955081,0,0,0
2023-01-02 09:00:00,16.4,1020.6,69.47184527396357,0.5999999999999979,-2.6000000000000227,-1.2834179221999165,2.904061195734592,1.0730463976123492,11.114929063852742,4.5,-1.5,-20.76041420145154,-0.49574177152921567,0.5432801958742043,0.8282840203909324,0.7071067811865476,-0.7071067811865475,0.03439806061360801,0.9994082116062598,0.45680429807971223,0.5038779165955081,0,0,0
2023-01-02 12:00:00,15.0,1020.5,79.59164407970796,-1.3999999999999986,-0.10000000000002274,10.119798805744395,2.693908472302438,1.0013383900704418,10.572039086730662,3.1000000000000014,-1.6000000000000227,-9.110408720500587,-0.24680699688755842,0.6394759107185274,0.5392208066678851,1.2246467991473532e-16,-1.0,0.03439806061360801,0.9994082116062598,0.4501099578873808,0.5038779165955081,0,0,0
2023-01-02 15:00:00,12.2,1022.1,90.5551483537168,-2.8000000000000007,1.6000000000000227,10.96350427400884,2.720819204367894,1.1401754250992833,10.387960306020359,0.5,0.0,4.22463640811786,0.3253175886381207,0.3149400932658311,-0.1653629258860373,-0.7071067811865471,-0.7071067811865479,0.03439806061360801,0.9994082116062598,0.4366309045564905,0.5038779165955081,0,0,0
2023-01-02 18:00:00,10.2,1022.8,94.78062882988873,-2.0,0.6999999999999318,4.225480476171924,2.4418962186909456,1.281739888923445,9.372565729764457,-1.5,0.6999999999999318,8.450116884289784,0.07892063677579585,0.5910721103966665,0.3534359359500592,-1.0,-1.8369701987210297e-16,0.03439806061360801,0.9994082116062598,0.43567277305507174,0.5038779165955081,0,0,0
2023-01-02 21:00:00,9.2,1022.1,97.33875859464963,-1.0,-0.6999999999999318,2.5581297647609063,2.2621102663537105,1.180723144034,10.326408671854663,-2.5,0.0,11.00824664905069,0.06720715599133409,0.7961542014724626,0.336128700195432,-0.7071067811865477,0.7071067811865474,0.03439806061360801,0.9994082116062598,0.4349005980579035,0.5038779165955081,0,0,0
2023-01-03 00:00:00,11.2,1021.5,87.49473500330369,2.0,-0.6000000000000227,-9.844023591345945,2.1961004400657864,1.0682930309612693,11.570242792704965,-0.5,-0.6000000000000227,1.1642230577047457,0.8640252913728562,0.4748671991712225,-2.4302616582901497,0.0,1.0,0.051584366869408364,0.9986686402879997,0.4911403265735944,0.5038779165955081,0,0,0
2023-01-03 03:00:00,11.2,1023.6,85.1662888878942,0.0,2.1000000000000227,-2.3284461154094913,2.3297762001654028,1.0722972668863169,11.50624415298313,0.0,1.1999999999999318,-1.1642230577047457,0.5758526005989554,0.6047085923904331,-2.1217769183202635,0.7071067811865475,0.7071067811865476,0.051584366869408364,0.9986686402879997,0.47264213170535346,0.5038779165955081,0,0,0
2023-01-03 06:00:00,13.4,1024.0,77.26246787235075,2.200000000000001,0.39999999999997726,-7.903821015543443,2.790673241864254,1.062342425290383,11.400989105815123,2.200000000000001,1.8999999999999773,-9.068044073248188,0.11485003211138661,0.7519536282612486,-0.4426659318556278,1.0,6.123233995736766e-17,0.051584366869408364,0.9986686402879997,0.4509131680042229,0.5038779165955081,0,0,0
2023-01-03 09:00:00,15.6,1021.3,65.69019749813549,2.1999999999999993,-2.7000000000000455,-11.572270374215265,3.2244600876957468,1.0609968358646094,11.391320827860499,4.4,-1.0,-20.640314447463453,-0.8638625724905814,0.8672360416695256,0.3594500999119844,0.7071067811865476,-0.7071067811865475,0.051584366869408364,0.9986686402879997,0.4546786336692841,0.5038779165955081,0,0,0
2023-01-03 12:00:00,14.6,1021.1,69.58143295918853,-1.0,-0.1999999999999318,3.891235461053043,3.473984949387581,1.0039208847601275,12.393179429989841,4.0,-1.3999999999999773,-17.8955822034944,-0.47358143878052156,0.8802371694981512,-0.6740876691741543,1.2246467991473532e-16,-1.0,0.051584366869408364,0.9986686402879997,0.44629226368360475,0.5038779165955081,0,0,0
2023-01-03 15:00:00,10.0,1022.7,89.78774143747167,-4.6,1.6000000000000227,20.206308478283134,3.7666772018394616,1.3308831654207607,13.559850609845169,1.1999999999999993,0.20000000000004547,-2.1149057925731967,-0.6712440816792643,0.6862337435666853,-0.4440826952042947,-0.7071067811865471,-0.7071067811865479,0.051584366869408364,0.9986686402879997,0.438854943221163,0.5038779165955081,0,0,0
2023-01-03 18:00:00,7.4,1022.1,94.01755302261805,-2.5999999999999996,-0.6000000000000227,4.229811585146379,3.548440301234979,1.39431242655927,13.55478652114403,-1.4000000000000004,-0.39999999999997726,2.1149057925731825,-0.8777488797891169,0.27840089652394445,0.0550756891609657,-1.0,-1.8369701987210297e-16,0.051584366869408364,0.9986686402879997,0.424436850855965,0.5038779165955081,0,0,0
2023-01-03 21:00:00,6.6,1022.5,97.28375560129751,-0.8000000000000007,0.39999999999997726,3.2662025786794686,3.548440301234979,3.8955789960269045,15.142887258669111,-2.200000000000001,0.0,5.381108371252651,-0.7436149365828785,1.0360607004086928,0.2350945217819945,-0.7071067811865477,0.7071067811865474,0.051584366869408364,0.9986686402879997,0.4556313704943136,0.5038779165955081,0,0,0
2023-01-04 00:00:00,7.6,1022.5,97.30510971707946,1.0,0.0,0.021354115781946348,3.307027150089426,5.044940888794302,14.412618618891788,-1.200000000000001,0.0,5.402462487034597,-0.38997965962815134,1.0227154812298753,-0.015263162908731302,0.0,1.0,0.06875540848113941,0.9976335468520451,0.4818769040020255,0.5038779165955081,0,0,0
2023-01-04 03:00:00,6.6,1025.1,100.0,-1.0,2.599999999999909,2.6948902829205394,3.332845202354463,5.064283195647171,14.486892773725396,-1.4000000000000004,2.599999999999909,7.227835110285838,-0.9961135371712552,1.2429828847377429,0.8021047064949854,0.7071067811865475,0.7071067811865476,0.06875540848113941,0.9976335468520451,0.5042268980429938,0.5038779165955081,1,0,1
2023-01-04 06:00:00,10.4,1024.4,77.31539370734886,3.8000000000000007,-0.6999999999998181,-22.68460629265114,3.4149879732061836,5.171349644228009,14.484114100464327,2.4000000000000004,1.650000000000091,-15.438125182015057,-0.9993179492215495,0.8949330513351123,-0.37249753718593437,1.0,6.123233995736766e-17,0.06875540848113941,0.9976335468520451,0.5053371197334817,0.5038779165955081,1,0,1
2023-01-04 09:00:00,15.6,1012.5,58.9412635883884,5.199999999999999,-11.900000000000091,-18.37413011896046,3.5768102309979275,5.216457473365286,14.481340577486701,7.6,-10.649999999999977,-33.812255300975515,-0.8614177830903872,-1.9537066103546716,-0.5757077104855491,0.7071067811865476,-0.7071067811865475,0.06875540848113941,0.9976335468520451,0.5976682471043271,0.5038779165955081,1,0,1
2023-01-04 12:00:00,13.2,1012.6,75.1774106722144,-2.4000000000000004,0.10000000000002274,16.236147083826005,3.621759635473188,5.241302319080629,14.79812021469218,5.499999999999999,-10.549999999999955,-17.57610821714951,-1.4091143008430753,-1.8191604681595963,0.11877284492518347,1.2246467991473532e-16,-1.0,0.06875540848113941,0.9976335468520451,0.5576544715164875,0.5038779165955081,1,0,1
2023-01-04 15:00:00,8.4,1023.0,91.52677675681028,-4.799999999999999,10.399999999999977,16.34936608459587,3.58409183555811,5.264283291334977,14.79812021469218,0.7000000000000002,-0.14999999999997726,-1.226742132553639,-1.434213565333874,0.774990916203868,0.2615046735982765,-0.7071067811865471,-0.7071067811865479,0.06875540848113941,0.9976335468520451,0.5235241189737164,0.5038779165955081,1,0,1
2023-01-04 18:00:00,6.6,1023.8,93.98026102191756,-1.8000000000000007,0.7999999999999545,2.453484265107278,3.8356721643515073,5.487561692895414,15.44142643089079,-0.40000000000000036,0.7999999999999545,0.0,-1.1858780939204887,0.989500903219816,0.2361741936072889,-1.0,-1.8369701987210297e-16,0.06875540848113941,0.9976335468520451,0.47362438455648,0.5038779165955081,0,0,0
2023-01-04 21:00:00,5.4,1023.3,97.25779555131784,-1.1999999999999993,-0.5,3.2775345294002847,3.6673592419510572,4.216181978542984,13.816227893418668,-1.5999999999999996,0.2999999999999545,3.2775345294002847,-1.1736242190522872,1.1989136121641546,0.42544900007114095,-0.7071067811865477,0.7071067811865474,0.06875540848113941,0.9976335468520451,0.46158285661012993,0.5038779165955081,0,0,0
2023-01-05 00:00:00,7.0,1023.0,100.0,1.5999999999999996,-0.2999999999999545,2.742204448682159,3.78845363603423,0.8750510189209795,14.144687746436531,0.0,-0.20000000000004547,6.019738978082444,-0.6588288520051656,1.0335830863079392,0.7368550883048691,0.0,1.0,0.08590610426133272,0.9963032375991965,0.4359775851691231,0.5038779165955081,0,0,0
2023-01-05 03:00:00,7.0,1025.3,100.0,0.0,2.2999999999999545,0.0,3.7808414281429377,1.0542431272856319,14.105949844181634,0.0,2.0,6.019738978082444,-0.8405225078830881,1.1283127357296499,0.7683729088485102,0.7071067811865475,0.7071067811865476,0.08590610426133272,0.9963032375991965,0.4528365394038976,0.5038779165955081,0,0,0
2023-01-05 09:00:00,15.0,1022.7,64.2415402723167,0.0,0.0,0.0,3.4896513674959966,1.4236104336043471,14.543380256655293,6.15,-1.5,-24.591130790018312,-1.1607521478708307,1.2036938159451496,0.09333633336647737,0.7071067811865476,-0.7071067811865475,0.08590610426133272,0.9963032375991965,0.4555433116163231,0.5038779165955081,0,0,0
2023-01-05 12:00:00,13.8,1023.2,73.2797847870777,-1.1999999999999993,0.5,9.038244514761004,3.772399766726747,1.3105978279652257,14.543380256655293,4.950000000000001,-1.349999999999909,-15.552886275257308,-0.9731464041131129,1.3960633717476758,-0.0448064874497505,1.2246467991473532e-16,-1.0,0.08590610426133272,0.9963032375991965,0.4578886364788255,0.5038779165955081,0,0,0
2023-01-05 15:00:00,9.5,1025.2,86.15150502114363,-4.300000000000001,2.0,12.871720234065933,3.688766731578457,1.3574485871174433,14.05285759070551,0.6500000000000004,0.650000000000091,-2.681166041191375,-0.897754050275914,1.3283194984098134,-1.160090348145271,-0.7071067811865471,-0.7071067811865479,0.08590610426133272,0.9963032375991965,0.45127849489421334,0.5038779165955081,0,0,0
2023-01-05 18:00:00,8.2,1026.0,91.5138371035264,-1.3000000000000007,0.7999999999999545,5.362332082382764,3.390673482756291,1.4853250405856477,13.38417175193717,-1.3000000000000007,0.7999999999999545,5.362332082382764,-0.6104162827590061,1.5329931530412289,-0.3852048155954874,-1.0,-1.8369701987210297e-16,0.08590610426133272,0.9963032375991965,0.4286178873053374,0.5038779165955081,0,0,0
2023-01-06 00:00:00,5.6,1023.9,100.0,0.0,0.0,0.0,3.480353019861225,1.4853250405856477,16.48089332512612,-3.9000000000000004,-1.3000000000000682,13.848494978856365,-1.1862014033495756,1.2372865337530752,0.7958517290248979,0.0,1.0,0.10303137904317879,0.9946781061893646,0.44774904327252435,0.5038779165955081,0,0,0
2023-01-06 03:00:00,7.6,1025.6,97.30510971707946,2.0,1.6999999999999318,-2.6948902829205394,3.500816231354382,1.4750302660334045,17.170799242247824,-1.4000000000000004,1.199999999999818,5.791272613553062,-0.6175183723119322,1.1778580366215068,0.21228167090859404,0.7071067811865475,0.7071067811865476,0.10303137904317879,0.9946781061893646,0.4395610260722635,0.5038779165955081,0,0,0
2023-01-06 06:00:00,11.0,1026.6,75.31730938613637,3.4000000000000004,1.0,-21.987800330943088,3.6904639016692498,1.3501322686527768,17.111564542608065,2.0,2.199999999999818,-15.459000738173188,-0.767924820001729,1.4239886772008237,-0.4021914023536438,1.0,6.123233995736766e-17,0.10303137904317879,0.9946781061893646,0.47276328625048825,0.5038779165955081,0,0,0
